geo_id,year,deped_id,water,electricity,internet,computers,disability_infrastructure,sanitation_facilities,ss_sanitation_facilities,handwashing_facilities
NIG-072307,2011,VNNFP,1,,,,,1,,
NIG-072308,2012,TMKCS,1,,,,,1,,
NIG-072309,2012,BRJUN,1,,,,,1,,
NIG-072310,2012,WDSXJ,0,,,,,1,,
NIG-072311,2012,MSMBP,0,,,,,0,,
NIG-072312,2014,EGAAZ,0,,,,,1,,
NIG-072313,2012,TPJUB,0,,,,,0,,
NIG-072314,2012,OKSPI,1,,,,,1,,
NIG-072315,2012,WZWCO,0,,,,,1,,
NIG-072316,2012,ASTEN,1,,,,,0,,
NIG-072317,2012,SAUFN,0,,,,,0,,
NIG-072318,2012,FFCAM,1,,,,,1,,
NIG-072319,2014,ECFOS,1,,,,,1,,
NIG-072320,2014,EWPIM,0,,,,,0,,
NIG-072321,2012,FTAAA,1,,,,,1,,
NIG-072322,2012,KRMSB,1,,,,,1,,
NIG-072323,2012,VYPGP,0,,,,,0,,
NIG-072324,2011,HNCVB,0,,,,,1,,
NIG-072325,2012,XKQTZ,1,,,,,0,,
NIG-072326,2012,LUSGX,0,,,,,0,,
NIG-072327,2012,LSLYL,0,,,,,1,,
NIG-072328,2014,EANIX,1,,,,,1,,
NIG-072329,2012,REDGR,1,,,,,0,,
NIG-072330,2012,RZLPC,1,,,,,1,,
NIG-072331,2012,EAGYA,0,,,,,1,,
NIG-072332,2012,HMRUI,0,,,,,0,,
NIG-072333,2012,PLGCQ,0,,,,,1,,
NIG-072334,2012,WZCCN,0,,,,,1,,
NIG-072335,2012,HMBLL,1,,,,,0,,
NIG-072336,2011,EFHSK,0,,,,,0,,
NIG-072337,2012,PCRVI,1,,,,,0,,
NIG-072338,2012,SPJWM,1,,,,,0,,
NIG-072339,2011,KGFHN,0,,,,,1,,
NIG-072340,2014,ERMUY,0,,,,,0,,
NIG-072341,2012,UZNKB,1,,,,,0,,
NIG-072342,2014,EKVKI,1,,,,,0,,
NIG-072343,2012,IPIFJ,0,,,,,0,,
NIG-072344,2014,ETXVM,0,,,,,1,,
NIG-072345,2012,GAZMZ,0,,,,,1,,
NIG-072346,2012,NCRKJ,0,,,,,1,,
NIG-072347,2014,EESHP,1,,,,,1,,
NIG-072348,2012,JQPFG,1,,,,,0,,
NIG-072349,2012,QDTKE,0,,,,,0,,
NIG-072350,2012,ARDLA,0,,,,,1,,
NIG-072351,2012,QGARB,1,,,,,1,,
NIG-072352,2012,QRKEM,0,,,,,0,,
NIG-072353,2014,EREYA,0,,,,,0,,
NIG-072354,2011,CLVET,1,,,,,0,,
NIG-072355,2012,SGFGC,0,,,,,1,,
NIG-072356,2012,JRVYR,1,,,,,1,,
NIG-072357,2012,EABFQ,1,,,,,0,,
NIG-072358,2014,ENJYC,0,,,,,1,,
NIG-072359,2012,BXKLL,1,,,,,1,,
NIG-072360,2014,RNTYS,1,,,,,1,,
NIG-072361,2012,JABHT,0,,,,,0,,
NIG-072362,2014,ERFXX,0,,,,,0,,
NIG-072363,2012,OQORB,1,,,,,1,,
NIG-072364,2012,GSLRP,0,,,,,1,,
NIG-072365,2012,MNNNP,1,,,,,0,,
NIG-072366,2012,WPBDB,0,,,,,0,,
NIG-072367,2012,MGYOG,1,,,,,0,,
NIG-072368,2012,XZSFG,0,,,,,0,,
NIG-072369,2012,UBCLS,0,,,,,0,,
NIG-072370,2012,OLGJK,0,,,,,1,,
NIG-072371,2012,URJPV,1,,,,,0,,
NIG-072372,2012,PSLPR,0,,,,,1,,
NIG-072373,2014,EHKQJ,1,,,,,1,,
NIG-072374,2012,YZWQN,0,,,,,0,,
NIG-072375,2014,EXQUG,0,,,,,0,,
NIG-072376,2012,LYBEN,0,,,,,0,,
NIG-072377,2011,MOFWD,0,,,,,1,,
NIG-072378,2012,LNCMU,1,,,,,0,,
NIG-072379,2012,OTYFD,0,,,,,1,,
NIG-072380,2012,DVMWG,1,,,,,0,,
NIG-072381,2012,BZVCK,0,,,,,0,,
NIG-072382,2012,PDWTE,1,,,,,1,,
NIG-072383,2014,EWQMZ,0,,,,,0,,
NIG-072384,2012,LDNGV,0,,,,,0,,
NIG-072385,2012,YWHXA,1,,,,,1,,
NIG-072386,2014,EWYRJ,0,,,,,1,,
NIG-072387,2012,EIEUY,0,,,,,0,,
NIG-072388,2012,SHKXK,1,,,,,1,,
NIG-072389,2012,SHGUN,1,,,,,1,,
NIG-072390,2012,HZMRD,0,,,,,1,,
NIG-072391,2012,OEVAZ,0,,,,,1,,
NIG-072392,2012,YMPFA,0,,,,,0,,
NIG-072393,2012,FQSNI,0,,,,,1,,
NIG-072394,2012,BIOCP,1,,,,,0,,
NIG-072395,2011,CQJND,0,,,,,1,,
NIG-072396,2012,NUCTY,1,,,,,0,,
NIG-072397,2012,GSQBQ,0,,,,,1,,
NIG-072398,2012,XKDIO,1,,,,,1,,
NIG-072399,2012,EHTDS,0,,,,,1,,
NIG-072400,2011,ELTGE,0,,,,,1,,
NIG-072401,2011,JIZIE,1,,,,,0,,
NIG-072402,2014,EVFBM,1,,,,,1,,
NIG-072403,2012,XEXDM,0,,,,,1,,
NIG-072404,2012,CZJIE,0,,,,,0,,
NIG-072405,2012,JSZKE,1,,,,,0,,
NIG-072406,2012,LVFZW,1,,,,,1,,
NIG-072407,2012,SQAAO,0,,,,,0,,
NIG-072408,2012,MHQWX,0,,,,,0,,
NIG-072409,2012,YEDPZ,0,,,,,1,,
NIG-072410,2014,EXFUV,0,,,,,0,,
NIG-072411,2012,WCOUX,0,,,,,0,,
NIG-072412,2014,ESUKR,1,,,,,0,,
NIG-072413,2012,WTVVF,1,,,,,1,,
NIG-072414,2012,KBKJA,0,,,,,0,,
NIG-072415,2012,ZSFBL,1,,,,,1,,
NIG-072416,2012,YXRKT,0,,,,,0,,
NIG-072417,2014,OMXTM,0,,,,,0,,
NIG-072418,2012,ZHNID,0,,,,,0,,
NIG-072419,2012,OHBJV,0,,,,,1,,
NIG-072420,2012,BYIMB,0,,,,,1,,
NIG-072421,2014,EGJOD,0,,,,,0,,
NIG-072422,2012,ARACL,0,,,,,0,,
NIG-072423,2012,BEXTX,1,,,,,0,,
NIG-072424,2012,LXWKW,0,,,,,1,,
NIG-072425,2014,ENRJR,0,,,,,0,,
NIG-072426,2012,WWGWT,1,,,,,0,,
NIG-072427,2012,PZMWB,1,,,,,1,,
NIG-072428,2012,VJWLP,0,,,,,0,,
NIG-072429,2012,XMLFH,1,,,,,0,,
NIG-072430,2012,PYJGD,1,,,,,0,,
NIG-072431,2012,QABMA,0,,,,,0,,
NIG-072432,2012,DUDCW,0,,,,,1,,
NIG-072433,2012,GTAAT,1,,,,,1,,
NIG-072434,2014,EONNT,0,,,,,0,,
NIG-072435,2012,SWXXI,0,,,,,0,,
NIG-072436,2012,DQDAW,0,,,,,1,,
NIG-072437,2014,EXVKN,1,,,,,1,,
NIG-072438,2012,BFYAK,0,,,,,0,,
NIG-072439,2014,EPSHZ,0,,,,,0,,
NIG-072440,2012,IVNFL,0,,,,,0,,
NIG-072441,2011,PBFZO,0,,,,,0,,
NIG-072442,2012,LTLTO,0,,,,,1,,
NIG-072443,2012,CENTJ,0,,,,,1,,
NIG-072444,2012,BNIIS,0,,,,,0,,
NIG-072445,2014,ESCYQ,0,,,,,0,,
NIG-072446,2012,GVWJH,1,,,,,1,,
NIG-072447,2012,JAWQS,0,,,,,0,,
NIG-072448,2014,ETXWH,0,,,,,0,,
NIG-072449,2012,TSPNP,1,,,,,1,,
NIG-072450,2012,YNCFU,1,,,,,1,,
NIG-072451,2012,RFPHE,0,,,,,1,,
NIG-072452,2012,ZIOBW,1,,,,,0,,
NIG-072453,2012,BUKFH,1,,,,,1,,
NIG-072454,2014,EFVAP,0,,,,,1,,
NIG-072455,2011,HNIZB,1,,,,,0,,
NIG-072456,2012,IYVTT,1,,,,,1,,
NIG-072457,2012,WOEWV,0,,,,,0,,
NIG-072458,2012,GGCVN,1,,,,,1,,
NIG-072459,2011,FAMMV,1,,,,,0,,
NIG-072460,2012,NNHTH,0,,,,,1,,
NIG-072461,2014,EZPHT,0,,,,,0,,
NIG-072462,2012,ZSKZE,1,,,,,0,,
NIG-072463,2012,NHHRF,0,,,,,0,,
NIG-072464,2012,ERYVH,0,,,,,0,,
NIG-072465,2012,LIKGQ,1,,,,,1,,
NIG-072466,2012,OCMTJ,0,,,,,0,,
NIG-072467,2014,EPBLU,0,,,,,0,,
NIG-072468,2012,ICDSV,0,,,,,0,,
NIG-072469,2012,LXSSI,0,,,,,1,,
NIG-072470,2014,EUUHU,1,,,,,1,,
NIG-072471,2012,FRGYG,0,,,,,1,,
NIG-072472,2012,XMGKK,1,,,,,0,,
NIG-072473,2012,UNTBP,0,,,,,0,,
NIG-072474,2014,ERTOW,1,,,,,1,,
NIG-072475,2012,PARPM,0,,,,,0,,
NIG-072476,2012,DKZSW,0,,,,,1,,
NIG-072477,2012,YQQRW,1,,,,,1,,
NIG-072478,2012,AERMD,1,,,,,0,,
NIG-072479,2014,EJZFK,0,,,,,1,,
NIG-072480,2012,HBRNU,0,,,,,0,,
NIG-072481,2012,ZVQNA,1,,,,,1,,
NIG-072482,2012,DAGBO,1,,,,,1,,
NIG-072483,2011,ESWSY,0,,,,,0,,
NIG-072484,2012,LRFQZ,0,,,,,0,,
NIG-072485,2012,XSFCU,0,,,,,1,,
NIG-072486,2012,GYJRW,0,,,,,1,,
NIG-072487,2012,LIKWN,0,,,,,0,,
NIG-072488,2012,GKXWH,0,,,,,0,,
NIG-072489,2012,PJHKG,0,,,,,0,,
NIG-072490,2011,XUPRP,0,,,,,0,,
NIG-072491,2014,EPEQO,1,,,,,0,,
NIG-072492,2012,BQUDG,0,,,,,1,,
NIG-072493,2012,FUNEP,0,,,,,0,,
NIG-072494,2012,QOPXI,0,,,,,0,,
NIG-072495,2012,KHRQB,0,,,,,1,,
NIG-072496,2014,ESYEK,0,,,,,0,,
NIG-072497,2011,QZABE,0,,,,,0,,
NIG-072498,2012,TLTBS,1,,,,,0,,
NIG-072499,2012,HKBRO,1,,,,,0,,
NIG-072500,2012,SHPTL,1,,,,,0,,
NIG-072501,2011,AMBWG,0,,,,,1,,
NIG-072502,2012,TKTPA,1,,,,,1,,
NIG-072503,2014,EIYVM,0,,,,,0,,
NIG-072504,2011,PRZVW,1,,,,,1,,
NIG-072505,2012,WXTYU,0,,,,,0,,
NIG-072506,2014,EZVDJ,1,,,,,1,,
NIG-072507,2012,ONJVY,1,,,,,0,,
NIG-072508,2012,USTBM,0,,,,,0,,
NIG-072509,2012,OCLDP,0,,,,,0,,
NIG-072510,2012,ZGVQP,1,,,,,0,,
NIG-072511,2014,EORAM,0,,,,,1,,
NIG-072512,2012,XORXO,0,,,,,1,,
NIG-072513,2012,DNECI,1,,,,,0,,
NIG-072514,2012,VZQCN,1,,,,,1,,
NIG-072515,2014,ELXZE,0,,,,,0,,
NIG-072516,2014,EODMP,0,,,,,1,,
NIG-072517,2012,SERTB,0,,,,,1,,
NIG-072518,2012,ILORD,1,,,,,0,,
NIG-072519,2011,RRHBI,0,,,,,0,,
NIG-072520,2012,FJOZG,1,,,,,0,,
NIG-072521,2012,TGHPY,0,,,,,1,,
NIG-072522,2012,RHEIO,0,,,,,1,,
NIG-072523,2012,PFGRE,0,,,,,0,,
NIG-072524,2011,FTCUH,0,,,,,1,,
NIG-072525,2012,RTTHS,0,,,,,1,,
NIG-072526,2012,HAKKG,1,,,,,0,,
NIG-072527,2012,ZTBRI,0,,,,,1,,
NIG-072528,2014,EOCQA,1,,,,,1,,
NIG-072529,2012,MXKNK,1,,,,,0,,
NIG-072530,2012,NXICT,0,,,,,0,,
NIG-072531,2012,DVLCW,0,,,,,0,,
NIG-072532,2012,XXJGW,0,,,,,1,,
NIG-072533,2012,SHHDI,1,,,,,0,,
NIG-072534,2012,VQKDK,0,,,,,0,,
NIG-072535,2014,EQAUC,1,,,,,1,,
NIG-072536,2012,TPWBB,0,,,,,0,,
NIG-072537,2012,SRMXV,1,,,,,1,,
NIG-072538,2012,GLBTL,0,,,,,1,,
NIG-072539,2012,IMZEO,0,,,,,0,,
NIG-072540,2012,NAKDO,0,,,,,1,,
NIG-072541,2014,EWGZP,0,,,,,0,,
NIG-072542,2014,ESEYY,0,,,,,1,,
NIG-072543,2012,DHGHA,0,,,,,0,,
NIG-072544,2012,QDMXX,0,,,,,0,,
NIG-072545,2012,HPEZQ,1,,,,,0,,
NIG-072546,2012,JICEV,0,,,,,1,,
NIG-072547,2012,VPGUT,0,,,,,0,,
NIG-072548,2012,XCJJQ,0,,,,,0,,
NIG-072549,2012,VXSDA,1,,,,,1,,
NIG-072550,2012,OFAIT,0,,,,,0,,
NIG-072551,2014,EHCSP,0,,,,,0,,
NIG-072552,2011,HLFQA,1,,,,,1,,
NIG-072553,2012,GNMPW,1,,,,,1,,
NIG-072554,2012,HQONT,0,,,,,1,,
NIG-072555,2012,CMILT,0,,,,,0,,
NIG-072556,2012,AXVUC,1,,,,,1,,
NIG-072557,2014,STWPO,0,,,,,0,,
NIG-072558,2011,YZSAZ,0,,,,,1,,
NIG-072559,2012,YQDAA,1,,,,,1,,
NIG-072560,2014,ELVEF,1,,,,,1,,
NIG-072561,2012,PUUUO,0,,,,,1,,
NIG-072562,2012,GPVZH,1,,,,,1,,
NIG-072563,2012,PJQKH,0,,,,,0,,
NIG-072564,2012,DOLAT,0,,,,,1,,
NIG-072565,2012,MFVBS,1,,,,,0,,
NIG-072566,2011,VWHBG,1,,,,,0,,
NIG-072567,2012,RHGZW,0,,,,,0,,
NIG-072568,2014,ENEHA,0,,,,,1,,
NIG-072569,2012,TWLBB,0,,,,,0,,
NIG-072570,2014,EHQOP,1,,,,,1,,
NIG-072571,2012,ZYBCW,0,,,,,1,,
NIG-072572,2012,LLMHO,1,,,,,0,,
NIG-072573,2012,ZOCNR,1,,,,,0,,
NIG-072574,2012,KJBQD,1,,,,,0,,
NIG-072575,2011,WLVVA,0,,,,,0,,
NIG-072576,2014,EJHWD,1,,,,,1,,
NIG-072577,2012,MTZRE,0,,,,,1,,
NIG-072578,2012,CLLDO,1,,,,,1,,
NIG-072579,2012,PICMG,0,,,,,0,,
NIG-072580,2012,TYVAR,0,,,,,1,,
NIG-072581,2012,JMCSK,1,,,,,1,,
NIG-072582,2012,PQUQN,0,,,,,0,,
NIG-072583,2011,XGGCJ,1,,,,,0,,
NIG-072584,2014,ELFUX,0,,,,,0,,
NIG-072585,2012,PUMTM,1,,,,,0,,
NIG-072586,2012,HEMXA,0,,,,,0,,
NIG-072587,2012,GTSPU,1,,,,,1,,
NIG-072588,2014,EOWGT,1,,,,,1,,
NIG-072589,2012,LXVAG,0,,,,,0,,
NIG-072590,2012,UCOHN,0,,,,,1,,
NIG-072591,2011,LLHGV,0,,,,,0,,
NIG-072592,2014,ETOTD,1,,,,,1,,
NIG-072593,2012,OZNJB,0,,,,,1,,
NIG-072594,2012,EQYDF,0,,,,,0,,
NIG-072595,2012,KVVJG,0,,,,,0,,
NIG-072596,2012,QAPAU,0,,,,,0,,
NIG-072597,2012,YBMQR,0,,,,,0,,
NIG-072598,2014,EPHFM,0,,,,,1,,
NIG-072599,2012,TNLCT,0,,,,,0,,
NIG-072600,2012,GDIFX,1,,,,,1,,
NIG-072601,2012,RDMUR,0,,,,,0,,
NIG-072602,2012,MYZUG,0,,,,,0,,
NIG-072603,2012,WOHTH,1,,,,,0,,
NIG-072604,2014,EUWFM,1,,,,,1,,
NIG-072605,2012,DACHG,1,,,,,0,,
NIG-072606,2014,ECPYZ,1,,,,,1,,
NIG-072607,2012,SNHRH,0,,,,,0,,
NIG-072608,2012,PZPWG,1,,,,,0,,
NIG-072609,2012,CONVW,,,,,,,,
NIG-072610,2014,ERBXW,0,,,,,0,,
NIG-072611,2012,AJDMC,0,,,,,0,,
NIG-072612,2012,LIUWV,1,,,,,1,,
NIG-072613,2012,TMFTU,1,,,,,1,,
NIG-072614,2012,EFXTT,0,,,,,1,,
NIG-072615,2012,TGNZP,0,,,,,0,,
NIG-072616,2012,HWSWV,0,,,,,1,,
NIG-072617,2012,RZUGM,0,,,,,0,,
NIG-072618,2012,AURYG,1,,,,,0,,
NIG-072619,2011,MMFSC,0,,,,,0,,
NIG-072620,2014,EPNKU,0,,,,,0,,
NIG-072621,2012,QWPCN,0,,,,,0,,
NIG-072622,2012,WBQCV,0,,,,,1,,
NIG-072623,2012,HIHPM,0,,,,,0,,
NIG-072624,2012,ZLMXK,1,,,,,1,,
NIG-072625,2011,XKQDU,0,,,,,0,,
NIG-072626,2012,DSMXM,0,,,,,1,,
NIG-072627,2014,NVPBX,1,,,,,1,,
NIG-072628,2012,XIUIJ,0,,,,,1,,
NIG-072629,2012,KCIXT,0,,,,,0,,
NIG-072630,2014,EYLPZ,0,,,,,0,,
NIG-072631,2012,OZGMT,0,,,,,0,,
NIG-072632,2011,ZUZYD,0,,,,,1,,
NIG-072633,2012,MPFHE,0,,,,,0,,
NIG-072634,2012,NUBYJ,0,,,,,0,,
NIG-072635,2012,PKCQE,0,,,,,0,,
NIG-072636,2012,ZQSEH,0,,,,,0,,
NIG-072637,2012,ESPAB,0,,,,,1,,
NIG-072638,2012,ZSHUA,0,,,,,0,,
NIG-072639,2012,VIIDF,0,,,,,1,,
NIG-072640,2012,BQFGH,0,,,,,1,,
NIG-072641,2012,OQUNH,0,,,,,0,,
NIG-072642,2012,KKKDJ,0,,,,,0,,
NIG-072643,2012,UOBJG,0,,,,,0,,
NIG-072644,2014,ECLKE,1,,,,,0,,
NIG-072645,2012,MEDGQ,0,,,,,0,,
NIG-072646,2012,NPGMM,1,,,,,1,,
NIG-072647,2012,HWTOR,1,,,,,0,,
NIG-072648,2012,XCSAY,0,,,,,0,,
NIG-072649,2014,EMYDN,0,,,,,1,,
NIG-072650,2012,DSXEN,0,,,,,0,,
NIG-072651,2012,WVVPK,0,,,,,1,,
NIG-072652,2012,MREUZ,0,,,,,0,,
NIG-072653,2012,ICTDZ,0,,,,,0,,
NIG-072654,2012,CYHFS,1,,,,,0,,
NIG-072655,2012,QELCM,0,,,,,0,,
NIG-072656,2012,ZNKXD,1,,,,,0,,
NIG-072657,2012,OIYLK,1,,,,,1,,
NIG-072658,2012,YOEYY,0,,,,,0,,
NIG-072659,2011,MDSHR,0,,,,,1,,
NIG-072660,2014,EBLUN,1,,,,,1,,
NIG-072661,2012,YJRPN,0,,,,,0,,
NIG-072662,2014,EYEAZ,1,,,,,0,,
NIG-072663,2014,EBOWT,1,,,,,1,,
NIG-072664,2012,AKOFR,0,,,,,0,,
NIG-072665,2012,YKYNI,1,,,,,1,,
NIG-072666,2012,OPVEO,1,,,,,1,,
NIG-072667,2012,ZFMGG,1,,,,,1,,
NIG-072668,2012,GPSPH,1,,,,,1,,
NIG-072669,2012,BMPGF,0,,,,,0,,
NIG-072670,2012,GGZLI,0,,,,,1,,
NIG-072671,2012,VSKYF,1,,,,,1,,
NIG-072672,2012,ELOHB,0,,,,,1,,
NIG-072673,2012,CIZNA,1,,,,,1,,
NIG-072674,2012,ZPHAN,1,,,,,0,,
NIG-072675,2012,LTHXH,1,,,,,1,,
NIG-072676,2014,EWSLO,0,,,,,0,,
NIG-072677,2012,PWRXN,1,,,,,1,,
NIG-072678,2012,QRTPB,0,,,,,1,,
NIG-072679,2012,LZFJS,0,,,,,0,,
NIG-072680,2012,SHXBR,1,,,,,1,,
NIG-072681,2012,QAMXI,0,,,,,0,,
NIG-072682,2012,BEKXR,1,,,,,1,,
NIG-072683,2012,ZEVSH,0,,,,,0,,
NIG-072684,2012,GQRKA,1,,,,,1,,
NIG-072685,2012,PMIKN,1,,,,,1,,
NIG-072686,2014,ESDZZ,0,,,,,1,,
NIG-072687,2010,NDPIH,0,,,,,1,,
NIG-072688,2014,EOATG,0,,,,,1,,
NIG-072689,2012,KMYVW,1,,,,,1,,
NIG-072690,2012,YQWMC,0,,,,,0,,
NIG-072691,2014,ESGAO,0,,,,,0,,
NIG-072692,2010,PCCUS,1,,,,,1,,
NIG-072693,2011,TCCUN,0,,,,,0,,
NIG-072694,2010,IPLTO,0,,,,,0,,
NIG-072695,2014,EUVRI,1,,,,,1,,
NIG-072696,2012,XFCHN,0,,,,,0,,
NIG-072697,2012,YNHEM,0,,,,,0,,
NIG-072698,2014,EWSGR,1,,,,,1,,
NIG-072699,2012,HMTYK,1,,,,,0,,
NIG-072700,2012,PVDKY,0,,,,,0,,
NIG-072701,2012,PXSHG,0,,,,,1,,
NIG-072702,2014,EUWSI,1,,,,,1,,
NIG-072703,2012,VNADM,1,,,,,0,,
NIG-072704,2011,WATWA,0,,,,,0,,
NIG-072705,2014,EOARU,0,,,,,0,,
NIG-072706,2012,VHCCQ,0,,,,,0,,
NIG-072707,2012,RUQNI,0,,,,,0,,
NIG-072708,2012,EAFTX,0,,,,,0,,
NIG-072709,2014,EBBJL,0,,,,,0,,
NIG-072710,2010,SWDPW,0,,,,,1,,
NIG-072711,2012,SNKOE,0,,,,,0,,
NIG-072712,2014,EEPAW,1,,,,,0,,
NIG-072713,2010,UPEZG,0,,,,,1,,
NIG-072714,2012,KGDNS,0,,,,,1,,
NIG-072715,2012,VOGDK,0,,,,,0,,
NIG-072716,2012,AXIYQ,1,,,,,1,,
NIG-072717,2014,EQWJF,1,,,,,1,,
NIG-072718,2012,KSDEF,1,,,,,1,,
NIG-072719,2012,BCLRK,0,,,,,0,,
NIG-072720,2011,MBBJU,0,,,,,0,,
NIG-072721,2012,BGEAW,1,,,,,0,,
NIG-072722,2012,EIGQB,0,,,,,0,,
NIG-072723,2014,EHYFZ,0,,,,,0,,
NIG-072724,2012,MZOXF,0,,,,,0,,
NIG-072725,2014,EWDGP,1,,,,,1,,
NIG-072726,2012,OOZXB,1,,,,,1,,
NIG-072727,2012,CIACG,1,,,,,1,,
NIG-072728,2012,TEGXW,1,,,,,1,,
NIG-072729,2012,QMWCI,0,,,,,0,,
NIG-072730,2012,JXXTT,0,,,,,0,,
NIG-072731,2011,QERLX,,,,,,,,
NIG-072732,2012,IMZLP,0,,,,,1,,
NIG-072733,2012,CPVIA,0,,,,,0,,
NIG-072734,2012,UEADS,0,,,,,0,,
NIG-072735,2011,AVTWJ,0,,,,,1,,
NIG-072736,2012,DJVIM,0,,,,,0,,
NIG-072737,2012,DRHHC,0,,,,,0,,
NIG-072738,2012,NAQGW,0,,,,,1,,
NIG-072739,2012,YOUQC,0,,,,,1,,
NIG-072740,2012,HOAPT,1,,,,,0,,
NIG-072741,2011,LIDFY,0,,,,,0,,
NIG-072742,2012,LRSVF,1,,,,,0,,
NIG-072743,2014,EMEWL,1,,,,,1,,
NIG-072744,2012,LNHYW,0,,,,,1,,
NIG-072745,2011,LZZXU,0,,,,,1,,
NIG-072746,2011,VVMXW,1,,,,,1,,
NIG-072747,2014,ECVWV,1,,,,,1,,
NIG-072748,2012,SAPTB,1,,,,,0,,
NIG-072749,2012,RXDMA,0,,,,,1,,
NIG-072750,2012,RHZIZ,1,,,,,1,,
NIG-072751,2011,JIYSG,0,,,,,0,,
NIG-072752,2014,EQUGC,1,,,,,0,,
NIG-072753,2012,OPCTL,0,,,,,1,,
NIG-072754,2012,SVWCG,0,,,,,1,,
NIG-072755,2012,VNZIX,0,,,,,1,,
NIG-072756,2014,EDZTG,0,,,,,0,,
NIG-072757,2012,YLERC,0,,,,,1,,
NIG-072758,2014,EMKVQ,0,,,,,0,,
NIG-072759,2012,WSNBA,0,,,,,1,,
NIG-072760,2012,PXFQN,0,,,,,0,,
NIG-072761,2012,IVBDU,0,,,,,1,,
NIG-072762,2012,URZRK,0,,,,,1,,
NIG-072763,2012,QYKEH,0,,,,,1,,
NIG-072764,2011,CIRZB,0,,,,,0,,
NIG-072765,2012,QSTJI,0,,,,,0,,
NIG-072766,2011,IMGYV,1,,,,,1,,
NIG-072767,2014,EOAMW,1,,,,,0,,
NIG-072768,2012,ZCFGC,0,,,,,0,,
NIG-072769,2012,QPHIK,1,,,,,1,,
NIG-072770,2012,ROTAK,1,,,,,1,,
NIG-072771,2012,BLTRJ,0,,,,,0,,
NIG-072772,2012,EGFOL,0,,,,,1,,
NIG-072773,2014,EYBRY,0,,,,,1,,
NIG-072774,2012,LJZGA,0,,,,,0,,
NIG-072775,2011,RCXZI,1,,,,,1,,
NIG-072776,2012,ONCDD,0,,,,,0,,
NIG-072777,2011,GWBBD,1,,,,,1,,
NIG-072778,2012,WOTLV,1,,,,,1,,
NIG-072779,2012,AMNKE,0,,,,,0,,
NIG-072780,2014,EIGXL,0,,,,,0,,
NIG-072781,2012,LFYZC,0,,,,,1,,
NIG-072782,2012,QYVAG,1,,,,,1,,
NIG-072783,2012,FVVAU,0,,,,,0,,
NIG-072784,2012,YZZHG,1,,,,,1,,
NIG-072785,2012,VCQJF,0,,,,,0,,
NIG-072786,2012,EBPJJ,1,,,,,1,,
NIG-072787,2012,ELFJW,1,,,,,1,,
NIG-072788,2012,PMSBW,1,,,,,0,,
NIG-072789,2011,KCBCZ,0,,,,,1,,
NIG-072790,2012,IFQRW,0,,,,,0,,
NIG-072791,2012,GTJWC,0,,,,,0,,
NIG-072792,2012,DWSDP,0,,,,,0,,
NIG-072793,2012,SNSAM,0,,,,,0,,
NIG-072794,2012,FQNVL,1,,,,,0,,
NIG-072795,2012,SPJKN,0,,,,,1,,
NIG-072796,2012,NMZWF,0,,,,,1,,
NIG-072797,2012,DPOIJ,1,,,,,1,,
NIG-072798,2014,EQKRP,0,,,,,1,,
NIG-072799,2012,WWKCQ,0,,,,,0,,
NIG-072800,2011,FXNSH,0,,,,,0,,
NIG-072801,2011,TXUTP,0,,,,,0,,
NIG-072802,2012,JMWJT,1,,,,,0,,
NIG-072803,2012,NVJZD,0,,,,,0,,
NIG-072804,2012,OFYPM,1,,,,,1,,
NIG-072805,2012,TDGLM,0,,,,,0,,
NIG-072806,2014,EXMXI,0,,,,,1,,
NIG-072807,2012,DKSRI,0,,,,,0,,
NIG-072808,2012,CUDLS,1,,,,,1,,
NIG-072809,2011,MDUPT,1,,,,,1,,
NIG-072810,2012,EIIUH,0,,,,,0,,
NIG-072811,2012,VWBPL,0,,,,,0,,
NIG-072812,2012,YRTMW,1,,,,,0,,
NIG-072813,2012,ILSHN,1,,,,,1,,
NIG-072814,2012,XERQN,1,,,,,1,,
NIG-072815,2011,JGZCV,1,,,,,0,,
NIG-072816,2014,EFIXW,0,,,,,1,,
NIG-072817,2012,PENTN,1,,,,,0,,
NIG-072818,2012,BYRWF,0,,,,,0,,
NIG-072819,2012,WAZNO,0,,,,,1,,
NIG-072820,2012,SBZCN,0,,,,,0,,
NIG-072821,2012,TREJT,1,,,,,1,,
NIG-072822,2012,BQQCL,0,,,,,0,,
NIG-072823,2012,MLWRG,1,,,,,1,,
NIG-072824,2012,WNCUR,,,,,,,,
NIG-072825,2012,IKJHN,0,,,,,0,,
NIG-072826,2012,EUSKF,1,,,,,0,,
NIG-072827,2012,VGGBX,1,,,,,0,,
NIG-072828,2012,PJOBQ,1,,,,,1,,
NIG-072829,2012,MUBHV,0,,,,,0,,
NIG-072830,2014,EUNGT,1,,,,,1,,
NIG-072831,2012,VPNHC,0,,,,,1,,
NIG-072832,2012,ANUYN,0,,,,,1,,
NIG-072833,2012,QLIJY,0,,,,,1,,
NIG-072834,2012,MJKUH,0,,,,,0,,
NIG-072835,2012,WCPMB,0,,,,,0,,
NIG-072836,2014,EUEAX,1,,,,,1,,
NIG-072837,2014,EUWPI,1,,,,,1,,
NIG-072838,2012,SQHFE,1,,,,,1,,
NIG-072839,2012,RNESB,0,,,,,1,,
NIG-072840,2012,SNOYR,1,,,,,0,,
NIG-072841,2012,TTUAY,0,,,,,0,,
